"ID","condition","order","time","probe_interval","response","response_time_for_beep","trial_text"
"4683976","structured","27","966006","44000","output","1722","都内の公立学校に通う安藤りか。
同じクラスの山田さくらと席が隣になり、仲の良い友達になる。
学校に進路希望の提出をしないといけないが、りかはまだ自分が将来何をしたいのか決められず、なかなか用紙を提出できない。
さくらに相談すると、「私はもう提出したよ！子供の頃から看護師になるのが夢なんだ！」
と、楽しそうに答える。
てっきりりかは自分と同じで将来について決まっていないと思っていたさくらが、こんなにもういろんなことを考えていたことにビックリし、同時に焦りを感じる。
さくらはその後も自分の進路のために勉強を頑張り、それを見ているりかは次第にさくらに置いて行かれている気分になってしまい、次第にさくらと一緒に過ごすのが辛くなっていってしまう。
さくらも、りかの様子が以前と違うことに気づいていたため、お互い距離を取るようになっていった。
そんな状況を顧問の先生が気づき、りかに声をかける。
りかは、今の自分の気持ち、さくらに対する気持ちを正直に話した。
先生は、「焦らなくていい。お前はお前の思うように進めばいいんだ。時間はまだまだたくさんある。」と、励ましてくれ、りかも少し気持ちが軽くなる。
その日の夜、両親に進路のことを相談するりか。
すると、「父さんも同じ気持ちになったことがある」と、学生時代の話をする父。
父も、仲の良かった友達が、将来に向かってどんどん進んでいくのを見ながら、自分と比べて焦っていたとか。
「でも、自分は自分だって思ったら、気がラクになったよ。その後、ちゃんと自分のやりたいことも見つけられた。時間はかかったけど、」"
"5090304","structured","22","803965","42000","other","1198","東京から緑豊かな田畑の広がる田舎に引っ越してきたユウタは、転校初日をむかえた。
ユウタが緊張の面持ちで自己紹介を終えて席に着くと、隣の席のヒロトがこちらをチラチラと見ていた。ユウタは友達を作るのは苦手だったが、学校の勉強が好きだった。休み時間もノートを開いて前の授業の復習をした。そんなユウタをヒロトはからかい、それが次第にエスカレートしてノートを隠したり破ったりするようないじめが始まった。
ユウタは次第に元気がなくなり、心配した両親によって再び転校することとなった。転校先でいじめがなくなりコツコツと勉強を続けた結果、ユウタは裁判官となることが出来た。初めての公判の日、被告人として目の前に立っていたのはヒロトだった。"
"4517104","structured","32","1153265","22000","planning","1191","とある村の話。その村では農作が盛んで様々な野菜や果物を作っている。
自然豊かな村であり近くには動物たちも多く住んでいる。
村人は農作物を荒らす猪を当然ながら嫌い、対策に躍起になっている。

そんな村の近くで暮らす猪たちの中にイノシシAとイノシシBがいた。
彼らはもうこれ以上人間との争いを続けるのは不毛であり、共存したいと考えている。

彼らはどうしたら人間と良好な関係を築けるのかと色々と知恵を絞ったが良い案は浮かばない。
痺れを切らしたイノシシB、苦渋の決断として自らを悪者と仕立て上げ、イノシシAがそこに介入することでお前だけでも人間に近づくことができれば良いと考えた。

しかしイノシシAはその提案に反対した。仲間に犠牲になってほしくないからだ。

イノシシBはAを諭す。受け入れられるのは最初はお前だけかもしれないが時間が経てばイノシシ全体のイメージも変わっていくだろうと。そのような未来があるならば自分一人の犠牲など大したことではない。

他に良い作戦を思い浮かばないAは泣く泣くその提案を受け入れるしかなかった。



実行の日。作戦通り農作物を派手に荒らすイノシシB。そこへイノシシAは現れる。
たわわに実った農作bぬつ"
"804422","structured","15","560423","39000","output","2860","太郎は、大学を卒業して、就職して、結婚して子どももおり、幸せな毎日を送っていたが、なぜか満足できなかった。
ある日、近所に変わった博士がいると噂があり、自宅に行くと、タイムマシーンの乗り物を見せてもらった。
太郎は、これをつかええ
タイムマシーンで過去に戻って、競馬の大穴を当て、大金持ちになった。
自分が好きだった彼女に出会い、結婚することができた。何もかも手に入れて幸せだったが、何故か満足できない。普通に困っている人に、ハンカチを落として拾ってあげて、お礼を言われたが、何か今までにない喜びを感じた。自分のことばかりを考えていたことに気づき、他者に対して、何かをすることに気付かされた。
"
"2810580","structured","24","890068","25000","planning","1943","白の組織により歳を取ってしまう薬を無理やり飲まされて、おじいちゃんの身体になってしまった。復復讐に燃える主人公は組織を壊滅する為に立ち向かうのであった。家族を頼ることなく一人で戦いを挑むために、まずは家を探さないといけない、しかし不動産に行くが、なかなか良い物件が見つからないので、老人ホームに入寮しようと決心する。老人ホームでは気の合う仲間に恵まれ楽しいひと時を過ごす、老人ホームに入寮して3か月後、ある一人の老人が老人ホームにやってきて、その老人も組織の薬によって年老いた身体になってしまった被害者だと知る。主人公はその老人と協力して組織に立ち向かおうと決心する。その老人から白の組織の情報を詳しく聞き出して組織に対抗する作戦を考えるが、まずは自分の身体を戦える状態にｓ
"
"4683976","structured","28","990102","21000","planning","1433","都内の公立学校に通う安藤りか。
同じクラスの山田さくらと席が隣になり、仲の良い友達になる。
学校に進路希望の提出をしないといけないが、りかはまだ自分が将来何をしたいのか決められず、なかなか用紙を提出できない。
さくらに相談すると、「私はもう提出したよ！子供の頃から看護師になるのが夢なんだ！」
と、楽しそうに答える。
てっきりりかは自分と同じで将来について決まっていないと思っていたさくらが、こんなにもういろんなことを考えていたことにビックリし、同時に焦りを感じる。
さくらはその後も自分の進路のために勉強を頑張り、それを見ているりかは次第にさくらに置いて行かれている気分になってしまい、次第にさくらと一緒に過ごすのが辛くなっていってしまう。
さくらも、りかの様子が以前と違うことに気づいていたため、お互い距離を取るようになっていった。
そんな状況を顧問の先生が気づき、りかに声をかける。
りかは、今の自分の気持ち、さくらに対する気持ちを正直に話した。
先生は、「焦らなくていい。お前はお前の思うように進めばいいんだ。時間はまだまだたくさんある。」と、励ましてくれ、りかも少し気持ちが軽くなる。
その日の夜、両親に進路のことを相談するりか。
すると、「父さんも同じ気持ちになったことがある」と、学生時代の話をする父。
父も、仲の良かった友達が、将来に向かってどんどん進んでいくのを見ながら、自分と比べて焦っていたとか。
「でも、自分は自分だって思ったら、気がラクになったよ。その後、ちゃんと自分のやりたいことも見つけられた。時間はかかったけど、父さんは」"
"2810580","structured","25","916990","21000","other","1977","白の組織により歳を取ってしまう薬を無理やり飲まされて、おじいちゃんの身体になってしまった。復復讐に燃える主人公は組織を壊滅する為に立ち向かうのであった。家族を頼ることなく一人で戦いを挑むために、まずは家を探さないといけない、しかし不動産に行くが、なかなか良い物件が見つからないので、老人ホームに入寮しようと決心する。老人ホームでは気の合う仲間に恵まれ楽しいひと時を過ごす、老人ホームに入寮して3か月後、ある一人の老人が老人ホームにやってきて、その老人も組織の薬によって年老いた身体になってしまった被害者だと知る。主人公はその老人と協力して組織に立ち向かおうと決心する。その老人から白の組織の情報を詳しく聞き出して組織に対抗する作戦を考えるが、まずは自分の身体を戦える状態に仕上げることが先決だと
"
"804422","structured","16","590561","26000","planning","2202","太郎は、大学を卒業して、就職して、結婚して子どももおり、幸せな毎日を送っていたが、なぜか満足できなかった。
ある日、近所に変わった博士がいると噂があり、自宅に行くと、タイムマシーンの乗り物を見せてもらった。
太郎は、これを使って、過去に行けば、満足できる
タイムマシーンで過去に戻って、競馬の大穴を当て、大金持ちになった。
自分が好きだった彼女に出会い、結婚することができた。何もかも手に入れて幸せだったが、何故か満足できない。普通に困っている人に、ハンカチを落として拾ってあげて、お礼を言われたが、何か今までにない喜びを感じた。自分のことばかりを考えていたことに気づき、他者に対して、何かをすることに気付かされた。
"
"5090304","structured","23","847476","38000","planning","830","東京から緑豊かな田畑の広がる田舎に引っ越してきたユウタは、転校初日をむかえた。
ユウタが緊張の面持ちで自己紹介を終えて席に着くと、隣の席のヒロトがこちらをチラチラと見ていた。ユウタは友達を作るのは苦手だったが、学校の勉強が好きだった。休み時間もノートを開いて前の授業の復習をした。そんなユウタをヒロトはからかい、それが次第にエスカレートしてノートを隠したり破ったりするようないじめが始まった。
ユウタは次第に元気がなくなり、心配した両親によって再び転校することとなった。転校先でいじめがなくなりコツコツと勉強を続けた結果、ユウタは裁判官となることが出来た。初めての公判の日、被告人として目の前に立っていたのはヒロトだった。ユウタは冷静に判決を下すと、"
"4683976","structured","29","1035118","42000","output","1467","都内の公立学校に通う安藤りか。
同じクラスの山田さくらと席が隣になり、仲の良い友達になる。
学校に進路希望の提出をしないといけないが、りかはまだ自分が将来何をしたいのか決められず、なかなか用紙を提出できない。
さくらに相談すると、「私はもう提出したよ！子供の頃から看護師になるのが夢なんだ！」
と、楽しそうに答える。
てっきりりかは自分と同じで将来について決まっていないと思っていたさくらが、こんなにもういろんなことを考えていたことにビックリし、同時に焦りを感じる。
さくらはその後も自分の進路のために勉強を頑張り、それを見ているりかは次第にさくらに置いて行かれている気分になってしまい、次第にさくらと一緒に過ごすのが辛くなっていってしまう。
さくらも、りかの様子が以前と違うことに気づいていたため、お互い距離を取るようになっていった。
そんな状況を顧問の先生が気づき、りかに声をかける。
りかは、今の自分の気持ち、さくらに対する気持ちを正直に話した。
先生は、「焦らなくていい。お前はお前の思うように進めばいいんだ。時間はまだまだたくさんある。」と、励ましてくれ、りかも少し気持ちが軽くなる。
その日の夜、両親に進路のことを相談するりか。
すると、「父さんも同じ気持ちになったことがある」と、学生時代の話をする父。
父も、仲の良かった友達が、将来に向かってどんどん進んでいくのを見ながら、自分と比べて焦っていたとか。
「でも、自分は自分だって思ったら、気がラクになったよ。その後、ちゃんと自分のやりたいことも見つけられた。時間はかかったけど、父さんは今ちゃんと大好きな仕事ができて幸せだ。」
その話を聞いて、りかは自分も焦らず見つけていけばいいんだと思えるようなる"
"2810580","structured","26","953064","32000","planning","2029","白の組織により歳を取ってしまう薬を無理やり飲まされて、おじいちゃんの身体になってしまった。復復讐に燃える主人公は組織を壊滅する為に立ち向かうのであった。家族を頼ることなく一人で戦いを挑むために、まずは家を探さないといけない、しかし不動産に行くが、なかなか良い物件が見つからないので、老人ホームに入寮しようと決心する。老人ホームでは気の合う仲間に恵まれ楽しいひと時を過ごす、老人ホームに入寮して3か月後、ある一人の老人が老人ホームにやってきて、その老人も組織の薬によって年老いた身体になってしまった被害者だと知る。主人公はその老人と協力して組織に立ち向かおうと決心する。その老人から白の組織の情報を詳しく聞き出して組織に対抗する作戦を考えるが、まずは自分の身体を戦える状態に仕上げることが先決だと考えた。ろうじんほーむと
"
"804422","structured","17","632296","38000","planning","1702","太郎は、大学を卒業して、就職して、結婚して子どももおり、幸せな毎日を送っていたが、なぜか満足できなかった。
ある日、近所に変わった博士がいると噂があり、自宅に行くと、タイムマシーンの乗り物を見せてもらった。
太郎は、これを使って、過去に行けば、満足できる未来になるのではないかと思い、博士に頼み過去に行くことを何度か繰り返した。
タイムマシーンで過去に戻って、競馬の大穴を当て、大金持ちになった。
自分が好きだった彼女に出会い、結婚することができた。何もかも手に入れて幸せだったが、何故か満足できない。普通に困っている人に、ハンカチを落として拾ってあげて、お礼を言われたが、何か今までにない喜びを感じた。自分のことばかりを考えていたことに気づき、他者に対して、何かをすることに気付かされた。
"
"5090304","structured","24","896468","44000","planning","646","東京から緑豊かな田畑の広がる田舎に引っ越してきたユウタは、転校初日をむかえた。
ユウタが緊張の面持ちで自己紹介を終えて席に着くと、隣の席のヒロトがこちらをチラチラと見ていた。ユウタは友達を作るのは苦手だったが、学校の勉強が好きだった。休み時間もノートを開いて前の授業の復習をした。そんなユウタをヒロトはからかい、それが次第にエスカレートしてノートを隠したり破ったりするようないじめが始まった。
ユウタは次第に元気がなくなり、心配した両親によって再び転校することとなった。転校先でいじめがなくなりコツコツと勉強を続けた結果、ユウタは裁判官となることが出来た。初めての公判の日、被告人として目の前に立っていたのはヒロトだった。ユウタは冷静に判決を下すと、ヒロトに暴力の卑劣さを"
"4683976","structured","30","1072069","33000","output","2032","都内の公立学校に通う安藤りか。
同じクラスの山田さくらと席が隣になり、仲の良い友達になる。
学校に進路希望の提出をしないといけないが、りかはまだ自分が将来何をしたいのか決められず、なかなか用紙を提出できない。
さくらに相談すると、「私はもう提出したよ！子供の頃から看護師になるのが夢なんだ！」
と、楽しそうに答える。
てっきりりかは自分と同じで将来について決まっていないと思っていたさくらが、こんなにもういろんなことを考えていたことにビックリし、同時に焦りを感じる。
さくらはその後も自分の進路のために勉強を頑張り、それを見ているりかは次第にさくらに置いて行かれている気分になってしまい、次第にさくらと一緒に過ごすのが辛くなっていってしまう。
さくらも、りかの様子が以前と違うことに気づいていたため、お互い距離を取るようになっていった。
そんな状況を顧問の先生が気づき、りかに声をかける。
りかは、今の自分の気持ち、さくらに対する気持ちを正直に話した。
先生は、「焦らなくていい。お前はお前の思うように進めばいいんだ。時間はまだまだたくさんある。」と、励ましてくれ、りかも少し気持ちが軽くなる。
その日の夜、両親に進路のことを相談するりか。
すると、「父さんも同じ気持ちになったことがある」と、学生時代の話をする父。
父も、仲の良かった友達が、将来に向かってどんどん進んでいくのを見ながら、自分と比べて焦っていたとか。
「でも、自分は自分だって思ったら、気がラクになったよ。その後、ちゃんと自分のやりたいことも見つけられた。時間はかかったけど、父さんは今ちゃんと大好きな仕事ができて幸せだ。」
その話を聞いて、りかは自分も焦らず見つけていけばいいんだと思えるようになる。
翌日、教室でさくらに、
「そｋｋ」"
"804422","structured","18","652840","17000","planning","1811","太郎は、大学を卒業して、就職して、結婚して子どももおり、幸せな毎日を送っていたが、なぜか満足できなかった。
ある日、近所に変わった博士がいると噂があり、その博士の自宅に行くと、タイムマシーンの乗り物を見せてもらった。
太郎は、これを使って、過去に行けば、満足できる未来になるのではないかと思い、博士に頼み過去に行くことを何度か繰り返した。
タイムマシーンで過去に戻って、競馬の大穴を当て、大金持ちになった。
自分が好きだった彼女に出会い、結婚することができた。何もかも手に入れて幸せだったが、何故か満足できない。普通に困っている人に、ハンカチを落として拾ってあげて、お礼を言われたが、何か今までにない喜びを感じた。自分のことばかりを考えていたことに気づき、他者に対して、何かをすることに気付かされた。
"
"2810580","structured","27","1002299","45000","output","2333","白の組織により歳を取ってしまう薬を無理やり飲まされて、おじいちゃんの身体になってしまった。復復讐に燃える主人公は組織を壊滅する為に立ち向かうのであった。家族を頼ることなく一人で戦いを挑むために、まずは家を探さないといけない、しかし不動産に行くが、なかなか良い物件が見つからないので、老人ホームに入寮しようと決心する。老人ホームでは気の合う仲間に恵まれ楽しいひと時を過ごす、老人ホームに入寮して3か月後、ある一人の老人が老人ホームにやってきて、その老人も組織の薬によって年老いた身体になってしまった被害者だと知る。主人公はその老人と協力して組織に立ち向かおうと決心する。その老人から白の組織の情報を詳しく聞き出して組織に対抗する作戦を考えるが、まずは自分の身体を戦える状態に仕上げることが先決だと考えた。老人ホームのレクリエーションなどでリハビリに励みながら
"
"5090304","structured","25","936699","37000","output","799","東京から緑豊かな田畑の広がる田舎に引っ越してきたユウタは、転校初日をむかえた。
ユウタが緊張の面持ちで自己紹介を終えて席に着くと、隣の席のヒロトがこちらをチラチラと見ていた。ユウタは友達を作るのは苦手だったが、学校の勉強が好きだった。休み時間もノートを開いて前の授業の復習をした。そんなユウタをヒロトはからかい、それが次第にエスカレートしてノートを隠したり破ったりするようないじめが始まった。
ユウタは次第に元気がなくなり、心配した両親によって再び転校することとなった。転校先でいじめがなくなりコツコツと勉強を続けた結果、ユウタは裁判官となることが出来た。初めての公判の日、被告人として目の前に立っていたのはヒロトだった。ユウタは冷静に判決を下すと、ヒロトに自分を見つめ直すように説くのだった。それは復讐ではな"
"4683976","structured","31","1124279","45000","output","1944","都内の公立学校に通う安藤りか。
同じクラスの山田さくらと席が隣になり、仲の良い友達になる。
学校に進路希望の提出をしないといけないが、りかはまだ自分が将来何をしたいのか決められず、なかなか用紙を提出できない。
さくらに相談すると、「私はもう提出したよ！子供の頃から看護師になるのが夢なんだ！」
と、楽しそうに答える。
てっきりりかは自分と同じで将来について決まっていないと思っていたさくらが、こんなにもういろんなことを考えていたことにビックリし、同時に焦りを感じる。
さくらはその後も自分の進路のために勉強を頑張り、それを見ているりかは次第にさくらに置いて行かれている気分になってしまい、次第にさくらと一緒に過ごすのが辛くなっていってしまう。
さくらも、りかの様子が以前と違うことに気づいていたため、お互い距離を取るようになっていった。
そんな状況を顧問の先生が気づき、りかに声をかける。
りかは、今の自分の気持ち、さくらに対する気持ちを正直に話した。
先生は、「焦らなくていい。お前はお前の思うように進めばいいんだ。時間はまだまだたくさんある。」と、励ましてくれ、りかも少し気持ちが軽くなる。
その日の夜、両親に進路のことを相談するりか。
すると、「父さんも同じ気持ちになったことがある」と、学生時代の話をする父。
父も、仲の良かった友達が、将来に向かってどんどん進んでいくのを見ながら、自分と比べて焦っていたとか。
「でも、自分は自分だって思ったら、気がラクになったよ。その後、ちゃんと自分のやりたいことも見つけられた。時間はかかったけど、父さんは今ちゃんと大好きな仕事ができて幸せだ。」
その話を聞いて、りかは自分も焦らず見つけていけばいいんだと思えるようになる。
翌日、さくらにこれまでの気持ちや今どうお"
"804422","structured","19","698072","39000","planning","1287","太郎は、大学を卒業して、就職して、結婚して子どももおり、幸せな毎日を送っていたが、なぜか満足できなかった。
ある日、近所に変わった博士がいると噂があり、その博士の自宅に行くと、タイムマシーンの乗り物を見せてもらった。
太郎は、これを使って、過去に行けば、満足できる未来になるのではないかと思い、博士に頼み過去に行くことを何度か繰り返した。
タイムマシーンで過去に戻って、競馬の大穴を当て、大金持ちになった。
自分が好きだった彼女に出会い、結婚することができた。何もかも手に入れて幸せだったが、何故か満足できない。普通に困っている人に、ハンカチを落として拾ってあげて、お礼を言われたが、何か今までにない喜びを感じた。自分のことばかりを考えていたことに気づき、他者に対して、何かをすることに気付かされた。
"
"5090304","structured","26","972787","33000","revision","918","東京から緑豊かな田畑の広がる田舎に引っ越してきたユウタは、転校初日をむかえた。
ユウタが緊張の面持ちで自己紹介を終えて席に着くと、隣の席のヒロトがこちらをチラチラと見ていた。ユウタは友達を作るのは苦手だったが、学校の勉強が好きだった。休み時間もノートを開いて前の授業の復習をした。そんなユウタをヒロトはからかい、次第にノートを隠したり破ったりするようないじめが始まった。
ユウタは次第に元気がなくなり、心配した両親によって再び転校することとなった。転校先でいじめがなくなりコツコツと勉強を続けた結果、ユウタは裁判官となることが出来た。初めての公判の日、被告人として目の前に立っていたのはヒロトだった。ユウタは冷静に判決を下すと、ヒロトに自分を見つめ直すように説くのだった。"
"2810580","structured","28","1044440","36000","output","4041","白の組織により歳を取ってしまう薬を無理やり飲まされて、おじいちゃんの身体になってしまった。復復讐に燃える主人公は組織を壊滅する為に立ち向かうのであった。家族を頼ることなく一人で戦いを挑むために、まずは家を探さないといけない、しかし不動産に行くが、なかなか良い物件が見つからないので、老人ホームに入寮しようと決心する。老人ホームでは気の合う仲間に恵まれ楽しいひと時を過ごす、老人ホームに入寮して3か月後、ある一人の老人が老人ホームにやってきて、その老人も組織の薬によって年老いた身体になってしまった被害者だと知る。主人公はその老人と協力して組織に立ち向かおうと決心する。その老人から白の組織の情報を詳しく聞き出して組織に対抗する作戦を考えるが、まずは自分の身体を戦える状態に仕上げることが先決だと考えた。老人ホームのレクリエーションなどでリハビリに励みながら遂に組織と闘う身体

"
"4683976","structured","32","1144190","17000","output","1562","都内の公立学校に通う安藤りか。
同じクラスの山田さくらと席が隣になり、仲の良い友達になる。
学校に進路希望の提出をしないといけないが、りかはまだ自分が将来何をしたいのか決められず、なかなか用紙を提出できない。
さくらに相談すると、「私はもう提出したよ！子供の頃から看護師になるのが夢なんだ！」
と、楽しそうに答える。
てっきりりかは自分と同じで将来について決まっていないと思っていたさくらが、こんなにもういろんなことを考えていたことにビックリし、同時に焦りを感じる。
さくらはその後も自分の進路のために勉強を頑張り、それを見ているりかは次第にさくらに置いて行かれている気分になってしまい、次第にさくらと一緒に過ごすのが辛くなっていってしまう。
さくらも、りかの様子が以前と違うことに気づいていたため、お互い距離を取るようになっていった。
そんな状況を顧問の先生が気づき、りかに声をかける。
りかは、今の自分の気持ち、さくらに対する気持ちを正直に話した。
先生は、「焦らなくていい。お前はお前の思うように進めばいいんだ。時間はまだまだたくさんある。」と、励ましてくれ、りかも少し気持ちが軽くなる。
その日の夜、両親に進路のことを相談するりか。
すると、「父さんも同じ気持ちになったことがある」と、学生時代の話をする父。
父も、仲の良かった友達が、将来に向かってどんどん進んでいくのを見ながら、自分と比べて焦っていたとか。
「でも、自分は自分だって思ったら、気がラクになったよ。その後、ちゃんと自分のやりたいことも見つけられた。時間はかかったけど、父さんは今ちゃんと大好きな仕事ができて幸せだ。」
その話を聞いて、りかは自分も焦らず見つけていけばいいんだと思えるようになる。
翌日、さくらにこれまでの気持ちや今どう思っているのかを正直に話し、謝罪した。
ｓ"
"2810580","structured","29","1064558","15000","planning","3351","白の組織により歳を取ってしまう薬を無理やり飲まされて、おじいちゃんの身体になってしまった。復復讐に燃える主人公は組織を壊滅する為に立ち向かうのであった。家族を頼ることなく一人で戦いを挑むために、まずは家を探さないといけない、しかし不動産に行くが、なかなか良い物件が見つからないので、老人ホームに入寮しようと決心する。老人ホームでは気の合う仲間に恵まれ楽しいひと時を過ごす、老人ホームに入寮して3か月後、ある一人の老人が老人ホームにやってきて、その老人も組織の薬によって年老いた身体になってしまった被害者だと知る。主人公はその老人と協力して組織に立ち向かおうと決心する。その老人から白の組織の情報を詳しく聞き出して組織に対抗する作戦を考えるが、まずは自分の身体を戦える状態に仕上げることが先決だと考えた。老人ホームのレクリエーションなどでリハビリに励みながら遂に組織と闘う身体が出来上がった

"
"804422","structured","20","744792","42000","planning","3536","太郎は、大学を卒業して、就職して、結婚して子どももおり、幸せな毎日を送っていたが、なぜか満足できなかった。
ある日、近所に変わった博士がいると噂があり、その博士の自宅に行くと、タイムマシーンの乗り物を見せてもらった。
太郎は、これを使って、過去に行けば、満足できる未来になるのではないかと思い、博士に頼み過去に行くことを何度か繰り返した。
タイムマシーンで過去に戻って、競馬の大穴を当て、大金持ちになった。
自分が好きだった彼女に出会い、結婚することができた。何もかも手に入れて幸せだったが、何故か満足できない。普通に困っている人に、ハンカチを落として拾ってあげて、お礼を言われたが、何か今までにない喜びを感じた。自分のことばかりを考えていたことに気づき、他者に対して、何かをすることに気付かされた。
"
"4683976","structured","33","1178006","31000","output","1633","都内の公立学校に通う安藤りか。
同じクラスの山田さくらと席が隣になり、仲の良い友達になる。
学校に進路希望の提出をしないといけないが、りかはまだ自分が将来何をしたいのか決められず、なかなか用紙を提出できない。
さくらに相談すると、「私はもう提出したよ！子供の頃から看護師になるのが夢なんだ！」
と、楽しそうに答える。
てっきりりかは自分と同じで将来について決まっていないと思っていたさくらが、こんなにもういろんなことを考えていたことにビックリし、同時に焦りを感じる。
さくらはその後も自分の進路のために勉強を頑張り、それを見ているりかは次第にさくらに置いて行かれている気分になってしまい、次第にさくらと一緒に過ごすのが辛くなっていってしまう。
さくらも、りかの様子が以前と違うことに気づいていたため、お互い距離を取るようになっていった。
そんな状況を顧問の先生が気づき、りかに声をかける。
りかは、今の自分の気持ち、さくらに対する気持ちを正直に話した。
先生は、「焦らなくていい。お前はお前の思うように進めばいいんだ。時間はまだまだたくさんある。」と、励ましてくれ、りかも少し気持ちが軽くなる。
その日の夜、両親に進路のことを相談するりか。
すると、「父さんも同じ気持ちになったことがある」と、学生時代の話をする父。
父も、仲の良かった友達が、将来に向かってどんどん進んでいくのを見ながら、自分と比べて焦っていたとか。
「でも、自分は自分だって思ったら、気がラクになったよ。その後、ちゃんと自分のやりたいことも見つけられた。時間はかかったけど、父さんは今ちゃんと大好きな仕事ができて幸せだ。」
その話を聞いて、りかは自分も焦らず見つけていけばいいんだと思えるようになる。
翌日、さくらにこれまでの気持ちや今どう思っているのかを正直に話し、謝罪した。
さくらとの関係も修復し、それ以降、りかは進路についてさくらに"
"5090304","structured","27","1009619","34000","revision","839","東京から緑豊かな田畑の広がる田舎に引っ越してきたユウタは、転校初日をむかえた。
ユウタが緊張の面持ちで自己紹介を終えて席に着くと、隣の席のヒロトがこちらをチラチラと見ていた。ユウタは友達を作るのは苦手だったが、学校の勉強が好きだった。休み時間もノートを開いて前の授業の復習をした。そんなユウタをヒロトはからかい、次第にノートを隠したり破ったりするようないじめが始まった。いじめはどんどんエスカレートして、暴力をふるわれるようになったユウタは次第に元気がなくなり、心配した両親によって再び転校することとなった。転校先でいじめがなくなりコツコツと勉強を続けた結果、ユウタは裁判官となることが出来た。初めての公判の日、被告人として目の前に立っていたのはヒロトだった。ユウタは冷静に判決を下すと、ヒロトに自分を見つめ直すように説くのだった。"
"2810580","structured","30","1099135","31000","planning","1870","白の組織により歳を取ってしまう薬を無理やり飲まされて、おじいちゃんの身体になってしまった。復復讐に燃える主人公は組織を壊滅する為に立ち向かうのであった。家族を頼ることなく一人で戦いを挑むために、まずは家を探さないといけない、しかし不動産に行くが、なかなか良い物件が見つからないので、老人ホームに入寮しようと決心する。老人ホームでは気の合う仲間に恵まれ楽しいひと時を過ごす、老人ホームに入寮して3か月後、ある一人の老人が老人ホームにやってきて、その老人も組織の薬によって年老いた身体になってしまった被害者だと知る。主人公はその老人と協力して組織に立ち向かおうと決心する。その老人から白の組織の情報を詳しく聞き出して組織に対抗する作戦を考えるが、まずは自分の身体を戦える状態に仕上げることが先決だと考えた。老人ホームのレクリエーションなどでリハビリに励みながら遂に組織と闘う身体が出来上がった。組織がある

"
"4683976","structured","34","1198686","17000","output","1997","都内の公立学校に通う安藤りか。
同じクラスの山田さくらと席が隣になり、仲の良い友達になる。
学校に進路希望の提出をしないといけないが、りかはまだ自分が将来何をしたいのか決められず、なかなか用紙を提出できない。
さくらに相談すると、「私はもう提出したよ！子供の頃から看護師になるのが夢なんだ！」
と、楽しそうに答える。
てっきりりかは自分と同じで将来について決まっていないと思っていたさくらが、こんなにもういろんなことを考えていたことにビックリし、同時に焦りを感じる。
さくらはその後も自分の進路のために勉強を頑張り、それを見ているりかは次第にさくらに置いて行かれている気分になってしまい、次第にさくらと一緒に過ごすのが辛くなっていってしまう。
さくらも、りかの様子が以前と違うことに気づいていたため、お互い距離を取るようになっていった。
そんな状況を顧問の先生が気づき、りかに声をかける。
りかは、今の自分の気持ち、さくらに対する気持ちを正直に話した。
先生は、「焦らなくていい。お前はお前の思うように進めばいいんだ。時間はまだまだたくさんある。」と、励ましてくれ、りかも少し気持ちが軽くなる。
その日の夜、両親に進路のことを相談するりか。
すると、「父さんも同じ気持ちになったことがある」と、学生時代の話をする父。
父も、仲の良かった友達が、将来に向かってどんどん進んでいくのを見ながら、自分と比べて焦っていたとか。
「でも、自分は自分だって思ったら、気がラクになったよ。その後、ちゃんと自分のやりたいことも見つけられた。時間はかかったけど、父さんは今ちゃんと大好きな仕事ができて幸せだ。」
その話を聞いて、りかは自分も焦らず見つけていけばいいんだと思えるようになる。
翌日、さくらにこれまでの気持ちや今どう思っているのかを正直に話し、謝罪した。
さくらとの関係も修復し、それ以降、りかは進路についてさくらに相談しながら二人で"
"5090304","structured","28","1031099","18000","revision","759","東京から緑豊かな田畑の広がる田舎に引っ越してきたユウタは、転校初日をむかえた。
ユウタが緊張の面持ちで自己紹介を終えて席に着くと、隣の席のヒロトがこちらをチラチラと見ていた。ユウタは友達を作るのは苦手だったが、学校の勉強が好きだった。休み時間もノートを開いて前の授業の復習をした。そんなユウタをヒロトはからかい、次第にノートを隠したり破ったりするようないじめが始まった。いじめはどんどんエスカレートして、暴力をふるわれるようになったユウタは見るからに憔悴し、心配した両親によって再び転校することとなった。転校先でいじめがなくなりコツコツと勉強を続けた結果、ユウタは裁判官となることが出来た。初めての公判の日、被告人として目の前に立っていたのはヒロトだった。ユウタは冷静に判決を下すと、ヒロトに自分を見つめ直すように説くのだった。"
