"ID","condition","order","time","probe_interval","response","response_time_for_beep","trial_text"
"3327831","control","18","708997","33000","planning","2484","ある朝、私が目覚めると、体が小さくなっていた。
しかしそれは真実ではなかった。
実は私の体が小さくなったのではなく、世界が巨大化していたのだ。

相対的に見れば同じことになるかもしれないが、実際のところ私のその認識は間違いがなく、エビデンスもあった。
それはまず、水を思うように飲めなかったことから気が付いた。
つまり水の分子が私の本来のサイズに比べて巨大化していて、私の体では簡単に吸収することができなかったのだ。

そう考えてみると、巨大化や小型化の物語はよくあるが、原子・分子レベルの問題はどうなっているのだろうと思った。
それだけではない。現実に存在している動物でも、同じ種類でもまったく大きさの違うものがある。

例えば魚だ。
魚は同じ魚でありながら、まったくサイズの異なるものが多くある。
そう考えたら、彼らは似たような構造、似たような臓器を持ちながら、世界の分子構造と同じように付き合っているではないか。

世の中とは何とも不思議なものだ。
わたしたちは、同じ種族で極端に違うサイズのものというものとあまり遭遇はしないので、それほど真剣に考えることは少ないのかもしれない。

そう考えると、私たちがものを考えることには、自身の生まれ持ったものも大きく関係してくるのだろう。

そこまで考えて、やっと私は現実と向き合う心構えができた。
さて、この世界が大きくなってしまったことにはどう対処すればいいのだろうか。

と、そこで目が覚めた。
「なんだ、夢か」

私はそう一人でつぶやき、いつものように大空へ飛び立った。"
"1184990","control","21","788891","31000","revision","2671","ある日、A男はテレビショッピングの司会になって、こんな商品をテレビカメラの前で紹介していた。

納豆を食べ終わった後のパックを洗う際に、困ったことはありませんか？
いつまでもベトベトやネバネバが落ちない、スポンジにまで粘着した上、臭いニオイまで付着して、なおさら落ちなくなった。こんな経験をした方もいるはずです。
そんな方に紹介したいのが、こちらの商品。これは一見すると単なるスポンジですが、実は特殊な素材で加工されており、納豆のパックも短時間でスッキリ落とすことが可能です。
でも気になるのが、お値段ではないでしょうか？ご安心ください。今なら10セットで1万円で提供することが出来ます。
ただし時間制限は今から3時間のみ。さあ急いでこちらの電話番号へGO！

ここでA男は目を覚ました。なぜか社員食堂で納豆定食を食べている最中に、うたた寝をしてしまったようだ。口からは納豆のネバネバが糸をひいており、それを見た上司が呆れかえっていた。
"
"1225989","control","26","955051","33000","output","1016","あいつの名前は三郎、35歳の会社員だ。
三郎はある日、いつもの道で小さなカフェを見つけた。
不思議に思って入ってみる。
そこでバリスタの女性にあるコーヒーをおすすめされる。
おすすめされたコーヒーは、飲むと明日が見えるものだという。
冗談だと思ったが、購入して一口飲んでみる。
すると、頭に妙な映像が浮かんでくる。
その映像は翌日の自分を後ろから眺めているような映像だ。
自分が仕事で失敗している映像だった。
まさかとは思ったが、その日の夜は翌日の仕事の準備をいつも以上に念入りに行った。
翌日、前日に浮かんできた映像と同じ場面に遭遇したが、
準備をしていたおかげで失敗を回避することができた。
不思議に思って仕事帰りにカフェに行こうとするが、

"
"1184990","control","22","819530","25000","revision","4583","ある日、A男はテレビショッピングの司会になって、こんな商品をテレビカメラの前で紹介していた。

納豆を食べ終わった後のパックを洗う際に、困ったことはありませんか？
いつまでもベトベトやネバネバが落ちない上、スポンジにまで粘着して、臭いニオイまで付着して、なおさら落ちなくなった。こんな経験をした方もいるはずです。
そんな方に紹介したいのが、こちらの商品。これは一見すると単なるスポンジですが、実は特殊な素材で加工されており、納豆のパックも短時間でスッキリ落とすことが可能です。
でも気になるのが、お値段ではないでしょうか？ご安心ください。今なら10セットで1万円で提供することが出来ます。
ただし時間制限は今から3時間のみ。さあ急いでこちらの電話番号へGO！

ここでA男は目を覚ました。なぜか社員食堂で納豆定食を食べている最中に、うたた寝をしてしまったようだ。口からは納豆のネバネバが糸をひいており、それを見た上司が呆れかえっていた。
"
"3327831","control","19","744622","32000","planning","2335","ある朝、私が目覚めると、体が小さくなっていた。
しかしそれは真実ではなかった。
実は私の体が小さくなったのではなく、世界が巨大化していたのだ。

相対的に見れば同じことになるかもしれないが、実際のところ私のその認識は間違いがなく、エビデンスもあった。
それはまず、水を思うように飲めなかったことから気が付いた。
つまり水の分子が私の本来のサイズに比べて巨大化していて、私の体では簡単に吸収することができなかったのだ。

そう考えてみると、巨大化や小型化の物語はよくあるが、原子・分子レベルの問題はどうなっているのだろうと思った。
それだけではない。現実に存在している動物でも、同じ種類でもまったく大きさの違うものがある。

例えば魚だ。
魚は同じ魚でありながら、まったくサイズの異なるものが多くある。
そう考えたら、彼らは似たような構造、似たような臓器を持ちながら、世界の分子構造と同じように付き合っているではないか。

世の中とは何とも不思議なものだ。
わたしたちは、同じ種族で極端に違うサイズのものというものとあまり遭遇はしないので、それほど真剣に考えることは少ないのかもしれない。

そう考えると、私たちがものを考えることには、自身の生まれ持ったものも大きく関係してくるのだろう。

そこまで考えて、やっと私は現実と向き合う心構えができた。
さて、この世界が大きくなってしまったことにはどう対処すればいいのだろうか。

と、そこで目が覚めた。
「なんだ、夢か」

私はそう一人でつぶやき、いつものように大空へ飛び立った。"
"1184990","control","23","838794","16000","revision","1999","ある日、A男はテレビショッピングの司会になって、こんな商品をテレビカメラの前で紹介していた。

納豆を食べ終わった後のパックを洗う際に、困ったことはありませんか？
いつまでもベトベトやネバネバが落ちない上、スポンジにまで粘着して、臭いニオイまで付いてしまった。こんな経験をした方もいるはずです。
そんな方に紹介したいのが、こちらの商品。これは一見すると単なるスポンジですが、実は特殊な素材で加工されており、納豆のパックも短時間でスッキリ落とすことが可能です。
でも気になるのが、お値段ではないでしょうか？ご安心ください。今なら10セットで1万円で提供することが出来ます。
ただし時間制限は今から3時間のみ。さあ急いでこちらの電話番号へGO！

ここでA男は目を覚ました。なぜか社員食堂で納豆定食を食べている最中に、うたた寝をしてしまったようだ。口からは納豆のネバネバが糸をひいており、それを見た上司が呆れかえっていた。
"
"1225989","control","27","986771","29000","output","1240","あいつの名前は三郎、35歳の会社員だ。
三郎はある日、いつもの道で小さなカフェを見つけた。
不思議に思って入ってみる。
そこでバリスタの女性にあるコーヒーをおすすめされる。
おすすめされたコーヒーは、飲むと明日が見えるものだという。
冗談だと思ったが、購入して一口飲んでみる。
すると、頭に妙な映像が浮かんでくる。
その映像は翌日の自分を後ろから眺めているような映像だ。
自分が仕事で失敗している映像だった。
まさかとは思ったが、その日の夜は翌日の仕事の準備をいつも以上に念入りに行った。
翌日、前日に浮かんできた映像と同じ場面に遭遇したが、
準備をしていたおかげで失敗を回避することができた。
不思議に思って仕事帰りにカフェに行こうとするが、
そのカフェは無くなっていた。
"
"3327831","control","20","786238","36000","planning","3357","ある朝、私が目覚めると、体が小さくなっていた。
しかしそれは真実ではなかった。
実は私の体が小さくなったのではなく、世界が巨大化していたのだ。

相対的に見れば同じことになるかもしれないが、実際のところ私のその認識は間違いがなく、エビデンスもあった。
それはまず、水を思うように飲めなかったことから気が付いた。
つまり水の分子が私の本来のサイズに比べて巨大化していて、私の体では簡単に吸収することができなかったのだ。

そう考えてみると、巨大化や小型化の物語はよくあるが、原子・分子レベルの問題はどうなっているのだろうと思った。
それだけではない。現実に存在している動物でも、同じ種類でもまったく大きさの違うものがある。

例えば魚だ。
魚は同じ魚でありながら、まったくサイズの異なるものが多くある。
そう考えたら、彼らは似たような構造、似たような臓器を持ちながら、世界の分子構造と同じように付き合っているではないか。

世の中とは何とも不思議なものだ。
わたしたちは、同じ種族で極端に違うサイズのものというものとあまり遭遇はしないので、それほど真剣に考えることは少ないのかもしれない。

そう考えると、私たちがものを考えることには、自身の生まれ持ったものも大きく関係してくるのだろう。

そこまで考えて、やっと私は現実と向き合う心構えができた。
さて、この世界が大きくなってしまったことにはどう対処すればいいのだろうか。

と、そこで目が覚めた。
「なんだ、夢か」
私はそう一人でつぶやき、いつものように大空へ飛び立った。"
"1184990","control","24","880098","39000","revision","1358","ある日、A男はテレビショッピングの司会になって、こんな商品をテレビカメラの前で紹介していた。

納豆を食べ終わった後のパックを洗う際に、困ったことはありませんか？
いつまでもベトベトやネバネバが落ちない上、スポンジにまで粘着して、臭いニオイまで付いてしまった。こんな経験をした方もいるはずです。
そんな方に紹介したいのが、こちらの商品。これは一見すると単なるスポンジですが、実は特殊な素材で加工されており、納豆のパックも短時間でスッキリ落とすことが可能です。
でも気になるのが、お値段ではないでしょうか？ご安心ください。今なら10セットで1万円で提供することが出来ます。
ただし時間制限は今から3時間のみ。さあ急いでこちらの電話番号へGO！

ここでA男は目を覚ました。なぜか社員食堂で納豆定食を食べている最中に、うたた寝をしてしまったようだ。口からは納豆のネバネバが糸をひいており、それを見た上司が呆れかえっていた。
"
"1225989","control","28","1020051","31000","output","933","あいつの名前は三郎、35歳の会社員だ。
三郎はある日、いつもの道で小さなカフェを見つけた。
不思議に思って入ってみる。
そこでバリスタの女性にあるコーヒーをおすすめされる。
おすすめされたコーヒーは、飲むと明日が見えるものだという。
冗談だと思ったが、購入して一口飲んでみる。
すると、頭に妙な映像が浮かんでくる。
その映像は翌日の自分を後ろから眺めているような映像だ。
自分が仕事で失敗している映像だった。
まさかとは思ったが、その日の夜は翌日の仕事の準備をいつも以上に念入りに行った。
翌日、前日に浮かんできた映像と同じ場面に遭遇したが、
準備をしていたおかげで失敗を回避することができた。
不思議に思って仕事帰りにカフェに行こうとするが、
そのカフェは無くなっていた。
三郎がけいけん奇妙な体験はなんだったのだろう。"
"3327831","control","21","818773","28000","revision","3239","ある朝、私が目覚めると、体が小さくなっていた。
しかしそれは真実ではなかった。
実は私の体が小さくなったのではなく、世界が巨大化していたのだ。

相対的に見れば同じことになるかもしれないが、実際のところ私のその認識は間違いがなく、エビデンスもあった。
それはまず、水を思うように飲めなかったことから気が付いた。
つまり水の分子が私の本来のサイズに比べて巨大化していて、私の体では簡単に吸収することができなかったのだ。

そう考えてみると、巨大化や小型化の物語はよくあるが、原子・分子レベルの問題はどうなっているのだろうと思った。
それだけではない。現実に存在している動物でも、同じ種類でもまったく大きさの違うものがある。

例えば魚だ。
魚は同じ魚でありながら、まったくサイズの異なるものが多くある。
そう考えたら、彼らは似たような構造、似たような臓器を持ちながら、世界の分子構造と同じように付き合っているではないか。

世の中とは何とも不思議なものだ。
私は、同じ種族で極端に違うサイズのものというものとあまり遭遇することはないので、それほど真剣に考えることは少ないのかもしれない。

そう考えると、私たちがものを考えることには、自身の生まれ持ったものも大きく関係してくるのだろう。

そこまで考えて、やっと私は現実と向き合う心構えができた。
さて、この世界が大きくなってしまったことにはどう対処すればいいのだろうか。

と、そこで目が覚めた。
「なんだ、夢か」
私はそう一人でつぶやき、いつものように大空へ飛び立った。"
"1184990","control","25","903730","19000","revision","3430","ある日、A男はテレビショッピングの司会になって、こんな商品をテレビカメラの前で紹介していた。

納豆を食べ終わった後のパックを洗う際に、困ったことはありませんか？
いつまでもベトベトやネバネバが落ちない上、スポンジにまで粘着して、臭いニオイまで付いてしまった。こんな経験をした方もいるはずです。
そんな方に紹介したいのが、こちらの商品。これは一見すると単なるスポンジですが、実は特殊な素材で加工されており、納豆のパックも短時間でスッキリ落とすことが可能です。
でも気になるのが、お値段ではないでしょうか？ご安心ください。今なら10セットで1万円で提供することが出来ます。
ただし時間制限は今から3時間のみ。さあ急いでこちらの電話番号へGO！

ここでA男は目を覚ました。なぜか社員食堂で納豆定食を食べながら、うたた寝をしてしまったようだ。口からは納豆のネバネバが糸をひいており、それを見た上司が呆れかえっていた。
"
"6102932","control","0","41016","37000","output","2291","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2"
"1225989","control","29","1052946","30000","revision","918","あいつの名前は三郎、35歳の会社員だ。
三郎はある日、いつもの道で小さなカフェを見つけた。
不思議に思って入ってみる。
そこでバリスタの女性にあるコーヒーをおすすめされる。
おすすめされたコーヒーは、飲むと明日が見えるものだという。
冗談だと思ったが、購入して一口飲んでみる。
すると、頭に妙な映像が浮かんでくる。
その映像は翌日の自分を後ろから眺めているような映像だ。
自分が仕事で失敗している映像だった。
まさかとは思ったが、その日の夜は翌日の仕事の準備をいつも以上に念入りに行った。
翌日、前日に浮かんできた映像と同じ場面に遭遇したが、
準備をしていたおかげで失敗を回避することができた。
不思議に思って仕事帰りにカフェに行こうとするが、
そのカフェは無くなっていた。
今回、三郎が経験した奇妙な現象はなんだったのだろう。"
"1225989","control","30","1075874","20000","output","1602","あいつの名前は三郎、35歳の会社員だ。
三郎はある日、いつもの道で小さなカフェを見つけた。
不思議に思って入ってみる。
そこでバリスタの女性にあるコーヒーをおすすめされる。
おすすめされたコーヒーは、飲むと明日が見えるものだという。
冗談だと思ったが、購入して一口飲んでみる。
すると、頭に妙な映像が浮かんでくる。
その映像は翌日の自分を後ろから眺めているような映像だ。
自分が仕事で失敗している映像だった。
まさかとは思ったが、その日の夜は翌日の仕事の準備をいつも以上に念入りに行った。
翌日、前日に浮かんできた映像と同じ場面に遭遇したが、
準備をしていたおかげで失敗を回避することができた。
不思議に思って仕事帰りにカフェに行こうとするが、
そのカフェは無くなっていた。
今回、三郎が経験した奇妙な現象はなんだったのだろう。"
"6102932","control","1","85892","42000","output","1355","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。"
"1225989","control","31","1117858","39000","revision","963","あいつの名前は三郎、35歳の会社員だ。
三郎はある日、いつもの道で小さなカフェを見つけた。
不思議に思って入ってみる。
そこでバリスタの女性にあるコーヒーをおすすめされる。
おすすめされたコーヒーは、飲むと明日が見えるものだという。
冗談だと思ったが、購入して一口飲んでみる。
すると、頭に妙な映像が浮かんでくる。
その映像は翌日の自分を後ろから眺めているような映像だ。
その映像では、自分が仕事で失敗しているようだ。
まさかとは思ったが、その日の夜は翌日の仕事の準備をいつも以上に念入りに行った。
翌日、前日に浮かんできた映像と同じ場面に遭遇したが、
準備をしていたおかげで失敗を回避することができた。
不思議に思って仕事帰りにカフェに行こうとするが、
そのカフェは無くなっていた。
今回、三郎が経験した奇妙な現象はなんだったのだろう。"
"6102932","control","2","120700","32000","output","1347","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。
お互いをたたいたり"
"1225989","control","32","1156418","36000","revision","1398","あいつの名前は三郎、35歳の会社員だ。
三郎はある日、いつもの道で小さなカフェを見つけた。
不思議に思って入ってみる。
そこでバリスタの女性にあるコーヒーをおすすめされる。
おすすめされたコーヒーは、飲むと明日が見えるものだという。
冗談だと思ったが、購入して一口飲んでみる。
すると、頭に妙な映像が浮かんでくる。
その映像は翌日の自分を後ろから眺めているような映像だ。
その映像では、自分が仕事で失敗しているようだ。
まさかとは思ったが、その日の夜は翌日の仕事の準備をいつも以上に念入りに行った。
翌日、前日に浮かんできた映像と同じ場面に遭遇したが、
準備をしていたおかげで失敗を回避することができた。
不思議に思って仕事帰りにカフェに行こうとするが、
そのカフェは無くなっていた。
今回、三郎が経験した奇妙な体験はなんだったのだろうか。"
"6102932","control","3","164175","41000","output","1365","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
せんたい"
"1225989","control","33","1182394","23000","revision","1310","彼の名前は三郎、35歳の会社員だ。
三郎はある日、いつもの道で小さなカフェを見つけた。
不思議に思って入ってみる。
そこでバリスタの女性にあるコーヒーをおすすめされる。
おすすめされたコーヒーは、飲むと明日が見えるものだという。
冗談だと思ったが、購入して一口飲んでみる。
すると、頭に妙な映像が浮かんでくる。
その映像は翌日の自分を後ろから眺めているような映像だ。
その映像では、自分が仕事で失敗しているようだ。
まさかとは思ったが、その日の夜は翌日の仕事の準備をいつも以上に念入りに行った。
翌日、前日に浮かんできた映像と同じ場面に遭遇したが、
準備をしていたおかげで失敗を回避することができた。
不思議に思って仕事帰りにカフェに行こうとするが、
そのカフェは無くなっていた。
今回、三郎が経験した奇妙な体験はなんだったのだろうか。"
"6102932","control","4","195655","29000","output","1558","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して
"
"6102932","control","5","218348","19000","revision","2336","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して戦っています。
それはいつもおもちゃを片付けなかったり、
いうｋ
"
"6102932","control","6","241235","20000","planning","1922","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して戦っています。
それはいつもおもちゃを片付けなかったり、
言う事を聞かなかったりして
良く怒るからです。
"
"6102932","control","7","273588","29000","revision","1774","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して戦っています。
それはいつもおもちゃを片付けなかったり、
言う事を聞かなかったりして
良く怒るからです。
いつも喧嘩しているのに、パパが相手だと
2に
"
"6102932","control","8","307421","31000","output","1697","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して戦っています。
それはいつもおもちゃを片付けなかったり、
言う事を聞かなかったりして
良く怒るからです。
いつも喧嘩しているのに、パパが相手だと
2人で協力して遊んでいるのを見て
私は大変微笑ましいです。
これからも健康で
"
"6102932","control","9","340708","30000","planning","2084","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
おもちゃの取り合いで普段は良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して戦っています。
それはいつもおもちゃを片付けなかったり、
言う事を聞かなかったりして
良く怒るからです。
いつも喧嘩しているのに、パパが相手だと
2人で協力して遊んでいるのを見て
私は大変微笑ましいです。
これからも健康で仲良く大きくなって欲しいです。



"
"6102932","control","10","381501","35000","revision","4607","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
普段はおもちゃの取り合いで良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して戦っています。
それはいつもおもちゃを片付けなかったり、
言う事を聞かなかったりして
良く怒るからです。
いつも喧嘩しているのに、パパが相手だと
2人で協力して遊んでいるのを見て
私は大変微笑ましいです。
これからも健康で仲良く大きくなって欲しいです。



"
"6102932","control","11","423132","32000","revision","7221","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
普段はおもちゃの取り合いで良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して戦っています。
それはいつもおもちゃを片付けなかったり、
言う事を聞かなかったりして
良く怒るからです。
いつも喧嘩しているのに、パパが相手だと
2人で協力して遊んでいるのを見て
私は大変微笑ましいです。
これからも健康で仲良く大きくなって欲しいです。
今は夏休みなので、


"
"6102932","control","12","477596","44000","revision","8699","私には2人の子供がいます。
5歳の娘と3歳の息子です。
2人とも歳の差があまりないので、
普段はおもちゃの取り合いで良く喧嘩したりしています。
お互いを叩いたり、蹴ったり大変です。
でもパパが帰ってきた時には2人で協力して、
戦隊物の何とかレンジャーに変身し
強くなって2人で協力して戦っています。
それはいつもおもちゃを片付けなかったり、
言う事を聞かなかったりして
良く怒るからです。
いつも喧嘩しているのに、パパが相手だと
2人で協力して遊んでいるのを見て
私は大変微笑ましいです。
これからも健康で仲良く大きくなって欲しいです。
今は夏休みなので、毎日大変です。
そんなお話でした。


"
"5560684","control","0","37269","30000","planning","3545",
"5560684","control","1","85740","44000","planning","2272",
"5560684","control","2","106780","15000","output","2378","ある日、男が通勤"
"5560684","control","3","140332","29000","output","2291","ある日、男が会社に行くためバスに乗った"
"5560684","control","4","166043","21000","planning","2234","ある日、男が会社に行くためバスに乗った。"
"5560684","control","5","205763","35000","output","1642","ある日、男が会社に行くためバスに乗った。空いている席に座り"
"5560684","control","6","248971","38000","output","1416","ある日、男が会社に行くためバスに乗った。空いている席に座った。数分後、バス停で一人の男が"
"5560684","control","7","298827","42000","planning","2323","ある日、男Aが会社に行くためバスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。"
"5560684","control","8","347035","44000","planning","1395","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男は"
"5560684","control","9","389953","28000","output","1610","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。会社の最寄りのバス停に到着し、Aが"
"5560684","control","10","413097","19000","output","1260","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。ふと男が座っていた場所をみるｔ"
"5560684","control","11","442273","25000","output","1772","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、"
"5560684","control","12","475314","28000","output","2123","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男の座っていた場所にさいｈ"
"5560684","control","13","514928","35000","output","1747","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男が財布を置き忘れて降りて"
"5560684","control","14","535408","16000","planning","1684","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男が財布を置き忘れて降りてしまったことに気づいた。"
"5560684","control","15","583464","44000","planning","1402","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男が財布を置き忘れて降りてしまったことに気づいた。
Aは出来心から"
"5560684","control","16","613455","24000","output","1771","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男が財布を置き忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。"
"5560684","control","17","639167","22000","output","1235","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男が財布を置き忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入ってい"
"5560684","control","18","682015","36000","planning","1739","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男が財布を置き忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。"
"5560684","control","19","718254","29000","planning","1780","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で別の男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男が財布を置き忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。"
"5560684","control","20","751349","29000","planning","2396","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で男が乗車した。男はAの隣に座った。男はAより先に降りて行った。男がおりてバスが発車した後、Aは男が財布を置き忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。"
"5560684","control","21","805597","43000","planning","1802","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で男が乗車した。男はAの隣に座った。男はAより先に降りて行った。バスが発車した後、Aは男が財布を忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。"
"5560684","control","22","855165","42000","planning","1586","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で男が乗車した。男はAの隣に座った。男はAより先に降りて行った。バスが発車した後、Aは男が財布を忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。見覚えのある名前だった。Aは男が"
"5560684","control","23","895060","35000","planning","1482","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で男が乗車した。男はAの隣に座った。男はAより先に降りて行った。バスが発車した後、Aは男が財布を忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。見覚えのある名前だった。Aは男が学生時代の同級生であることに気づいた。さして仲良くなかったため"
"5560684","control","24","918643","16000","planning","1484","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で男が乗車した。男はAの隣に座った。男はAより先に降りて行った。バスが発車した後、Aは男が財布を忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。見覚えのある名前だった。Aは男が学生時代の同級生であることに気づいた。さして仲良くなかったためお互い気づかなかったようだった。"
"5560684","control","25","945587","20000","planning","2427","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で男が乗車した。男はAの隣に座った。男はAより先に降りて行った。バスが発車した後、Aは男が財布を忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。見覚えのある名前だった。Aは男が学生時代の同級生であることに気づいた。さして仲良くなかったためお互い気づかなかったようだ。"
"5560684","control","26","990812","39000","planning","1979","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で男が乗車した。男はAの隣に座った。男はAより先に降りて行った。バスが発車した後、Aは男が財布を忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。見覚えのある名前だった。Aは男が学生時代の同級生であることに気づいた。さして仲良くなかったためお互い気づかなかったようだ。"
"5560684","control","27","1017546","22000","output","1369","ある日、Aが会社に行くため、バスに乗った。Aは空いている席に座った。数分後、バス停で男が乗車した。男はAの隣に座った。男はAより先に降りて行った。バスが発車した後、Aは男が財布を忘れて降りてしまったことに気づいた。
Aは出来心から男が忘れていった財布の中身を確認した。財布には免許証が入っていた。見覚えのある名前だった。Aは男が学生時代の同級生であることに気づいた。さして仲良くなかったためお互い気づかなかったようだ。
Aが公舎"
