"success","task","trial_type","trial_index","time_elapsed","internal_node_id","ID","condition","StartTime","EndTime","view_history","rt","stimulus","response","response_raw","response_normalized","correct_answer","correct"
NULL,"response_trials_main","html-keyboard-response","53","176628","0.0-4.0-3.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"37ABD","37ABD","37ABD","1"
NULL,"presentation_trials_main","html-keyboard-response","54","177629","0.0-4.0-4.0-0.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","55","178630","0.0-4.0-4.0-1.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","56","179632","0.0-4.0-4.0-2.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","57","180632","0.0-4.0-4.0-3.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","58","181633","0.0-4.0-4.0-4.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","59","182634","0.0-4.0-4.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","60","202444","0.0-4.0-4.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"25CFK","25CFK","25CFK","1"
NULL,"presentation_trials_main","html-keyboard-response","61","203445","0.0-4.0-5.0-0.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","62","204446","0.0-4.0-5.0-1.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">M</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","63","205447","0.0-4.0-5.0-2.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","64","206448","0.0-4.0-5.0-3.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","65","207449","0.0-4.0-5.0-4.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","66","208450","0.0-4.0-5.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","67","218156","0.0-4.0-5.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"14GHM","14GHM","14EHM",
NULL,"presentation_trials_main","html-keyboard-response","68","219156","0.0-4.0-6.0-0.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","69","220158","0.0-4.0-6.0-1.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","70","221158","0.0-4.0-6.0-2.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","71","222159","0.0-4.0-6.0-3.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">L</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","72","223160","0.0-4.0-6.0-4.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","73","224162","0.0-4.0-6.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","74","225162","0.0-4.0-6.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","75","245899","0.0-4.0-6.0-7.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"259AGL","259AGL","259AGL","1"
NULL,"presentation_trials_main","html-keyboard-response","76","246901","0.0-4.0-7.0-0.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","77","247902","0.0-4.0-7.0-1.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","78","248903","0.0-4.0-7.0-2.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">N</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","79","249904","0.0-4.0-7.0-3.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","80","250905","0.0-4.0-7.0-4.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","81","251906","0.0-4.0-7.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","82","252906","0.0-4.0-7.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","83","275795","0.0-4.0-7.0-7.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"37BNC","37BNC","37BDFN",
NULL,"presentation_trials_main","html-keyboard-response","84","276797","0.0-4.0-8.0-0.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","85","277797","0.0-4.0-8.0-1.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","86","278798","0.0-4.0-8.0-2.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","87","279799","0.0-4.0-8.0-3.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">Q</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","88","280800","0.0-4.0-8.0-4.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","89","281802","0.0-4.0-8.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">8</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","90","282805","0.0-4.0-8.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","91","309971","0.0-4.0-8.0-7.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"167ENQ","167ENQ","168EHQ",
NULL,"presentation_trials_main","html-keyboard-response","92","310972","0.0-4.0-9.0-0.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","93","311973","0.0-4.0-9.0-1.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","94","312974","0.0-4.0-9.0-2.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">T</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","95","313974","0.0-4.0-9.0-3.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","96","314975","0.0-4.0-9.0-4.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","97","315976","0.0-4.0-9.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","98","316977","0.0-4.0-9.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","99","317978","0.0-4.0-9.0-7.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","100","335923","0.0-4.0-9.0-8.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"249CT","249CT","249ACKT",
NULL,"presentation_trials_main","html-keyboard-response","101","336924","0.0-4.0-10.0-0.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","102","337925","0.0-4.0-10.0-1.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">Z</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","103","338926","0.0-4.0-10.0-2.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">R</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","104","339926","0.0-4.0-10.0-3.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","105","340927","0.0-4.0-10.0-4.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","106","341928","0.0-4.0-10.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">J</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","107","342929","0.0-4.0-10.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">M</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","108","343930","0.0-4.0-10.0-7.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","109","370779","0.0-4.0-10.0-8.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"36ABJT","36ABJT","36BJMRZ",
NULL,"presentation_trials_main","html-keyboard-response","110","371780","0.0-4.0-11.0-0.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">L</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","111","372780","0.0-4.0-11.0-1.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","112","373781","0.0-4.0-11.0-2.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","113","374783","0.0-4.0-11.0-3.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","114","375784","0.0-4.0-11.0-4.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">X</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","115","376784","0.0-4.0-11.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","116","377785","0.0-4.0-11.0-6.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","117","378786","0.0-4.0-11.0-7.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","118","407259","0.0-4.0-11.0-8.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,NULL,NULL,NULL,"157LQX","157LQX","157DGLX",
NULL,"debrief","html-keyboard-response","119","463187","0.0-5.0","1184990","control","2025/8/8 12:33:10","2025/8/8 12:40:54",NULL,"55927","<p style='text-algin:left'>これで事前課題は終了になります。</p><p style='text-algin:left'>次に、文章産出課題の説明に移ります。</p><p style='text-algin:left'>準備ができたらスペースキーを押して、文章産出課題に進んでください。</p>"," ",NULL,NULL,NULL,NULL
"1","FullScreen","fullscreen","0","4022","0.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"practice_task_inst_tl","instructions","1","37380","0.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45","Array","33357",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","2","38382","0.0-2.0-0.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","3","39383","0.0-2.0-0.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","4","40385","0.0-2.0-0.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","5","41386","0.0-2.0-0.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","6","47668","0.0-2.0-0.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"2AC","2AC","2AC","1"
NULL,NULL,"html-keyboard-response","7","49669","0.0-2.0-0.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","8","50671","0.0-2.0-1.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","9","51673","0.0-2.0-1.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","10","52675","0.0-2.0-1.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","11","53677","0.0-2.0-1.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","12","59724","0.0-2.0-1.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"5BD","5BD","5BD","1"
NULL,NULL,"html-keyboard-response","13","61726","0.0-2.0-1.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","14","62727","0.0-2.0-2.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","15","63730","0.0-2.0-2.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","16","64732","0.0-2.0-2.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","17","65733","0.0-2.0-2.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","18","66735","0.0-2.0-2.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","19","73788","0.0-2.0-2.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"17CG","17CG","17CG","1"
NULL,NULL,"html-keyboard-response","20","75790","0.0-2.0-2.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","21","76791","0.0-2.0-3.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","22","77793","0.0-2.0-3.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","23","78795","0.0-2.0-3.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","24","79796","0.0-2.0-3.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","25","80798","0.0-2.0-3.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","26","87348","0.0-2.0-3.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"26AF","26AF","26AF","1"
NULL,NULL,"html-keyboard-response","27","89349","0.0-2.0-3.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"main_task_inst_tl","instructions","28","97316","0.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45","Array","7967",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","29","98318","0.0-4.0-0.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","30","99333","0.0-4.0-0.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","31","100335","0.0-4.0-0.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","32","101337","0.0-4.0-0.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","33","102338","0.0-4.0-0.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","34","111116","0.0-4.0-0.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"13BD","13BD","13BD","1"
NULL,"presentation_trials_main","html-keyboard-response","35","112117","0.0-4.0-1.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","36","113119","0.0-4.0-1.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","37","114121","0.0-4.0-1.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","38","115122","0.0-4.0-1.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","39","116124","0.0-4.0-1.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","40","123276","0.0-4.0-1.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"47AF","47AF","47AF","1"
NULL,"presentation_trials_main","html-keyboard-response","41","124277","0.0-4.0-2.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","42","125279","0.0-4.0-2.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","43","126281","0.0-4.0-2.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","44","127283","0.0-4.0-2.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","45","128285","0.0-4.0-2.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","46","139612","0.0-4.0-2.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"25EG","25EG","25EG","1"
NULL,"presentation_trials_main","html-keyboard-response","47","140614","0.0-4.0-3.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","48","141615","0.0-4.0-3.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
