success,trial_type,trial_index,time_elapsed,internal_node_id,ID,condition,StartTime,EndTime,task,rt,stimulus,response,view_history,trial_type_custom,rt_pra_or_main,delay
NULL,html-keyboard-response,49,194053,0.0-6.0-0.8,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,860,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,50,195057,0.0-6.0-1.8,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,51,197597,0.0-6.0-2.8,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2540,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2229
NULL,html-keyboard-response,52,198103,0.0-6.0-3.8,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,53,198760,0.0-6.0-0.9,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,656,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,54,199767,0.0-6.0-1.9,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,55,201641,0.0-6.0-2.9,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1874,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1555
NULL,html-keyboard-response,56,202156,0.0-6.0-3.9,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,57,202981,0.0-6.0-0.10,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,825,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,58,203990,0.0-6.0-1.10,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,59,205628,0.0-6.0-2.10,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1637,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1336
NULL,html-keyboard-response,60,206134,0.0-6.0-3.10,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,61,206785,0.0-6.0-0.11,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,651,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,62,207801,0.0-6.0-1.11,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,63,210366,0.0-6.0-2.11,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2564,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2280
NULL,html-keyboard-response,64,210877,0.0-6.0-3.11,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,65,211543,0.0-6.0-0.12,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,665,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,66,212559,0.0-6.0-1.12,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,67,214181,0.0-6.0-2.12,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1622,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1329
NULL,html-keyboard-response,68,214681,0.0-6.0-3.12,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,69,215193,0.0-6.0-0.13,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,511,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,70,216196,0.0-6.0-1.13,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,71,218934,0.0-6.0-2.13,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2738,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2470
NULL,html-keyboard-response,72,219435,0.0-6.0-3.13,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,73,220177,0.0-6.0-0.14,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,742,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,74,221179,0.0-6.0-1.14,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,75,224110,0.0-6.0-2.14,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2930,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2662
NULL,html-keyboard-response,76,224616,0.0-6.0-3.14,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,77,225414,0.0-6.0-0.15,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,798,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,78,226424,0.0-6.0-1.15,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,79,228209,0.0-6.0-2.15,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1784,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1522
NULL,html-keyboard-response,80,228716,0.0-6.0-3.15,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,81,229523,0.0-6.0-0.16,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,806,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,82,230532,0.0-6.0-1.16,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,83,232485,0.0-6.0-2.16,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1952,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1677
NULL,html-keyboard-response,84,232986,0.0-6.0-3.16,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,85,233744,0.0-6.0-0.17,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,757,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,86,234746,0.0-6.0-1.17,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,87,237744,0.0-6.0-2.17,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2997,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2690
NULL,html-keyboard-response,88,238256,0.0-6.0-3.17,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,89,239248,0.0-6.0-0.18,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,992,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,90,240259,0.0-6.0-1.18,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,91,242702,0.0-6.0-2.18,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2442,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2100
NULL,html-keyboard-response,92,243211,0.0-6.0-3.18,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,93,244244,0.0-6.0-0.19,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,1032,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,94,245246,0.0-6.0-1.19,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,95,247328,0.0-6.0-2.19,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2082,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1780
NULL,html-keyboard-response,96,247837,0.0-6.0-3.19,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,97,248485,0.0-6.0-0.20,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,648,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,98,249486,0.0-6.0-1.20,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,99,251479,0.0-6.0-2.20,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1992,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1652
NULL,html-keyboard-response,100,251991,0.0-6.0-3.20,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,101,252475,0.0-6.0-0.21,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,483,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,102,253487,0.0-6.0-1.21,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,103,256392,0.0-6.0-2.21,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2905,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2584
NULL,html-keyboard-response,104,256904,0.0-6.0-3.21,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,105,257181,0.0-6.0-0.22,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,277,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,106,258195,0.0-6.0-1.22,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,107,260128,0.0-6.0-2.22,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1932,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1620
NULL,html-keyboard-response,108,260637,0.0-6.0-3.22,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,109,261023,0.0-6.0-0.23,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,385,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,110,262028,0.0-6.0-1.23,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,111,263966,0.0-6.0-2.23,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1938,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1618
NULL,html-keyboard-response,112,264468,0.0-6.0-3.23,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,113,265051,0.0-6.0-0.24,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,582,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,114,266065,0.0-6.0-1.24,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,115,268591,0.0-6.0-2.24,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2525,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2212
NULL,html-keyboard-response,116,269103,0.0-6.0-3.24,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,117,269758,0.0-6.0-0.25,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,655,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,118,270770,0.0-6.0-1.25,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,119,272857,0.0-6.0-2.25,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,2087,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1764
NULL,html-keyboard-response,120,273365,0.0-6.0-3.25,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,121,273924,0.0-6.0-0.26,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,558,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,122,274934,0.0-6.0-1.26,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,123,276918,0.0-6.0-2.26,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1984,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1665
NULL,html-keyboard-response,124,277423,0.0-6.0-3.26,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,125,277794,0.0-6.0-0.27,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,370,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,126,278803,0.0-6.0-1.27,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,127,280481,0.0-6.0-2.27,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1678,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1354
NULL,html-keyboard-response,128,280983,0.0-6.0-3.27,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,129,281366,0.0-6.0-0.28,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,382,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,130,282368,0.0-6.0-1.28,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,131,283861,0.0-6.0-2.28,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1493,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1210
NULL,html-keyboard-response,132,284366,0.0-6.0-3.28,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,133,284723,0.0-6.0-0.29,804422,structured,2025/8/8 12:26,2025/8/8 12:31,start_screen,357,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,134,285734,0.0-6.0-1.29,804422,structured,2025/8/8 12:26,2025/8/8 12:31,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,135,287394,0.0-6.0-2.29,804422,structured,2025/8/8 12:26,2025/8/8 12:31,rt_trial,1660,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1369
NULL,html-keyboard-response,136,287896,0.0-6.0-3.29,804422,structured,2025/8/8 12:26,2025/8/8 12:31,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,137,295297,0.0-7.0,804422,structured,2025/8/8 12:26,2025/8/8 12:31,task_description,7400,"<p style=""text-align: left"">おつかれさまでした。</p>
        <p><br><br></p>
        <p style=""text-align: left"">次に、本課題の際に行ってもらう課題の説明に移ります。</p>
        <p style=""text-align: left""><strong>準備ができたらスペースキーを押してください。</strong></p>", ,NULL,NULL,NULL,NULL
1,preload,0,39,0.0-0.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,fullscreen,1,6480,0.0-1.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,FullScreen,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,html-button-response,2,26964,0.0-2.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,check_volume,20482,"
        <p style=""text-align: left"">はじめに、この後の実験で使う音声の音量を調整してください。</p>
        <p style=""text-align: left"">以下に提示されている「音を流す」ボタンを押すと音（短いビープ音）が流れますので、</p>
        <p style=""text-align: left"">適切な音量となるようにPCやイヤホンの設定をお願いします。</p>
        <p><button id=""play-sound-button"">音を流す</button></p>
        <p style=""text-align: left""><b>この音は以降も使うので、ここで設定した内容は、この研究のすべての実験が終わるまで変更しないでください。</b></p>
        <p><br></p>
    ",0,NULL,NULL,NULL,NULL
NULL,instructions,3,86788,0.0-3.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,main_task_inst_tl,59823,NULL,NULL,Array,NULL,NULL,NULL
NULL,html-keyboard-response,4,89189,0.0-4.0-0.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,2400,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,5,90192,0.0-4.0-1.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,6,94049,0.0-4.0-2.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,rt_trial,3857,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,practice,2675
NULL,html-keyboard-response,7,94562,0.0-4.0-3.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,8,96405,0.0-4.0-0.1,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,1843,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,9,97407,0.0-4.0-1.1,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,10,100890,0.0-4.0-2.1,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,rt_trial,3483,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,practice,2979
NULL,html-keyboard-response,11,101401,0.0-4.0-3.1,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,12,101917,0.0-4.0-0.2,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,516,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,13,102927,0.0-4.0-1.2,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,14,106070,0.0-4.0-2.2,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,rt_trial,3142,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,practice,2585
NULL,html-keyboard-response,15,106579,0.0-4.0-3.2,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,16,113011,0.0-5.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,NULL,6432,"<p style=""text-align: left"">練習は以上です。</p>
               <p style=""text-align: left"">この後、本番課題に入ります。</p>
               <p style=""text-align: left"">ビープ音の音量が気になる方は、パソコンの音量設定をここで変更ください。</p>
               <p style=""text-align: left""><strong>本番も、ビープ音が聞こえ次第すぐにTabキーを押してください。</strong></p>
               <p><br><br></p>
               <p><strong>準備ができたらスペースキーを押してください。</strong></p>", ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,17,114572,0.0-6.0-0.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,1560,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,18,115588,0.0-6.0-1.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,19,117754,0.0-6.0-2.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,rt_trial,2165,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1735
NULL,html-keyboard-response,20,118258,0.0-6.0-3.0,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,21,119190,0.0-6.0-0.1,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,932,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,22,120203,0.0-6.0-1.1,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,23,122511,0.0-6.0-2.1,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,rt_trial,2307,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1722
NULL,html-keyboard-response,24,123015,0.0-6.0-3.1,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,25,123486,0.0-6.0-0.2,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,471,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,26,124494,0.0-6.0-1.2,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,27,126871,0.0-6.0-2.2,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,rt_trial,2377,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1847
NULL,html-keyboard-response,28,127384,0.0-6.0-3.2,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,29,127712,0.0-6.0-0.3,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,328,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,30,128718,0.0-6.0-1.3,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,31,130974,0.0-6.0-2.3,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,rt_trial,2255,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1765
NULL,html-keyboard-response,32,131482,0.0-6.0-3.3,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,33,131771,0.0-6.0-0.4,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,288,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,34,132781,0.0-6.0-1.4,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,35,134842,0.0-6.0-2.4,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,rt_trial,2060,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1526
NULL,html-keyboard-response,36,135358,0.0-6.0-3.4,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,37,135519,0.0-6.0-0.5,4683976,structured,2025/8/8 12:28,2025/8/8 12:32,start_screen,161,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
